khabaronline-163484	khabaronline-163158	49.1037
khabaronline-163484	fardanews-155267	50.8071
khabaronline-163484	tabnak-177862	-nan
khabaronline-163484	khabaronline-163251	-nan
khabaronline-163484	khabaronline-163349	36.2895
khabaronline-163484	fardanews-155408	45.7886
khabaronline-163484	tabnak-178108	57.1744
khabaronline-163484	tabnak-178197	-nan
khabaronline-163492	khabaronline-162897	38.1812
khabaronline-163492	fardanews-155106	40.1396
khabaronline-163492	khabaronline-162916	38.7403
khabaronline-163492	khabaronline-162929	29.3175
khabaronline-163492	tabnak-177436	-nan
khabaronline-163492	khabaronline-162959	36.207
khabaronline-163492	tabnak-177460	-nan
khabaronline-163492	fardanews-155142	38.5363
khabaronline-163492	tabnak-177524	34.698
khabaronline-163492	khabaronline-163052	38.3185
khabaronline-163492	khabaronline-163060	34.9969
khabaronline-163492	fardanews-155177	34.4033
khabaronline-163492	tabnak-177588	-nan
khabaronline-163492	tabnak-177586	47.6371
khabaronline-163492	fardanews-155186	33.2478
khabaronline-163492	tabnak-177629	-nan
khabaronline-163492	khabaronline-163088	36.3815
khabaronline-163492	tabnak-177677	-nan
khabaronline-163492	tabnak-177685	43.9836
khabaronline-163492	khabaronline-163115	45.8836
khabaronline-163492	khabaronline-163113	37.9943
khabaronline-163492	khabaronline-163123	28.9757
khabaronline-163492	khabaronline-163158	39.9222
khabaronline-163492	fardanews-155267	42.7633
khabaronline-163492	tabnak-177862	-nan
khabaronline-163492	khabaronline-163251	-nan
khabaronline-163492	khabaronline-163349	37.9075
khabaronline-163492	fardanews-155408	35.5399
khabaronline-163492	tabnak-178108	55.3342
khabaronline-163492	tabnak-178197	-nan
khabaronline-163492	khabaronline-163484	52.1083
fardanews-155531	khabaronline-162897	37.8958
fardanews-155531	fardanews-155106	45.1579
fardanews-155531	khabaronline-162916	36.8905
fardanews-155531	khabaronline-162929	29.7952
fardanews-155531	tabnak-177436	-nan
fardanews-155531	khabaronline-162959	39.5379
fardanews-155531	tabnak-177460	-nan
fardanews-155531	fardanews-155142	41.8137
fardanews-155531	tabnak-177524	41.2648
fardanews-155531	khabaronline-163052	40.0159
fardanews-155531	khabaronline-163060	32.0797
fardanews-155531	fardanews-155177	38.5424
fardanews-155531	tabnak-177588	-nan
fardanews-155531	tabnak-177586	49.4054
fardanews-155531	fardanews-155186	33.9297
fardanews-155531	tabnak-177629	-nan
fardanews-155531	khabaronline-163088	39.1127
fardanews-155531	tabnak-177677	-nan
fardanews-155531	tabnak-177685	43.5713
fardanews-155531	khabaronline-163115	48.1834
fardanews-155531	khabaronline-163113	40.4525
fardanews-155531	khabaronline-163123	30.7883
fardanews-155531	khabaronline-163158	43.82
fardanews-155531	fardanews-155267	44.8848
fardanews-155531	tabnak-177862	-nan
fardanews-155531	khabaronline-163251	-nan
fardanews-155531	khabaronline-163349	41.9488
fardanews-155531	fardanews-155408	39.5271
fardanews-155531	tabnak-178108	53.158
fardanews-155531	tabnak-178197	-nan
fardanews-155531	khabaronline-163484	53.9095
fardanews-155531	khabaronline-163492	46.4259
tabnak-178375	khabaronline-162897	0
tabnak-178375	fardanews-155106	0
tabnak-178375	khabaronline-162916	0
tabnak-178375	khabaronline-162929	0
tabnak-178375	tabnak-177436	0
tabnak-178375	khabaronline-162959	0
tabnak-178375	tabnak-177460	0
tabnak-178375	fardanews-155142	0
tabnak-178375	tabnak-177524	0
tabnak-178375	khabaronline-163052	0
tabnak-178375	khabaronline-163060	0
tabnak-178375	fardanews-155177	0
tabnak-178375	tabnak-177588	0
tabnak-178375	tabnak-177586	0
tabnak-178375	fardanews-155186	0
tabnak-178375	tabnak-177629	0
tabnak-178375	khabaronline-163088	0
tabnak-178375	tabnak-177677	0
tabnak-178375	tabnak-177685	0
tabnak-178375	khabaronline-163115	0
tabnak-178375	khabaronline-163113	0
tabnak-178375	khabaronline-163123	0
tabnak-178375	khabaronline-163158	0
tabnak-178375	fardanews-155267	0
tabnak-178375	tabnak-177862	0
tabnak-178375	khabaronline-163251	0
tabnak-178375	khabaronline-163349	0
tabnak-178375	fardanews-155408	0
tabnak-178375	tabnak-178108	0
tabnak-178375	tabnak-178197	0
tabnak-178375	khabaronline-163484	0
tabnak-178375	khabaronline-163492	0
tabnak-178375	fardanews-155531	0
tabnak-178407	khabaronline-162897	0
tabnak-178407	fardanews-155106	0
tabnak-178407	khabaronline-162916	0
tabnak-178407	khabaronline-162929	0
tabnak-178407	tabnak-177436	0
tabnak-178407	khabaronline-162959	0
tabnak-178407	tabnak-177460	0
tabnak-178407	fardanews-155142	0
tabnak-178407	tabnak-177524	0
tabnak-178407	khabaronline-163052	0
tabnak-178407	khabaronline-163060	0
tabnak-178407	fardanews-155177	0
tabnak-178407	tabnak-177588	0
tabnak-178407	tabnak-177586	0
tabnak-178407	fardanews-155186	0
tabnak-178407	tabnak-177629	0
tabnak-178407	khabaronline-163088	0
tabnak-178407	tabnak-177677	0
tabnak-178407	tabnak-177685	0
tabnak-178407	khabaronline-163115	0
tabnak-178407	khabaronline-163113	0
tabnak-178407	khabaronline-163123	0
tabnak-178407	khabaronline-163158	0
tabnak-178407	fardanews-155267	0
tabnak-178407	tabnak-177862	0
tabnak-178407	khabaronline-163251	0
tabnak-178407	khabaronline-163349	0
tabnak-178407	fardanews-155408	0
tabnak-178407	tabnak-178108	0
tabnak-178407	tabnak-178197	0
tabnak-178407	khabaronline-163484	0
tabnak-178407	khabaronline-163492	0
tabnak-178407	fardanews-155531	0
tabnak-178407	tabnak-178375	0
tabnak-178455	khabaronline-162897	0
tabnak-178455	fardanews-155106	0
tabnak-178455	khabaronline-162916	0
tabnak-178455	khabaronline-162929	0
tabnak-178455	tabnak-177436	0
tabnak-178455	khabaronline-162959	0
tabnak-178455	tabnak-177460	0
tabnak-178455	fardanews-155142	0
tabnak-178455	tabnak-177524	0
tabnak-178455	khabaronline-163052	0
tabnak-178455	khabaronline-163060	0
tabnak-178455	fardanews-155177	0
tabnak-178455	tabnak-177588	0
tabnak-178455	tabnak-177586	0
tabnak-178455	fardanews-155186	0
tabnak-178455	tabnak-177629	0
tabnak-178455	khabaronline-163088	0
tabnak-178455	tabnak-177677	0
tabnak-178455	tabnak-177685	0
tabnak-178455	khabaronline-163115	0
tabnak-178455	khabaronline-163113	0
tabnak-178455	khabaronline-163123	0
tabnak-178455	khabaronline-163158	0
tabnak-178455	fardanews-155267	0
tabnak-178455	tabnak-177862	0
tabnak-178455	khabaronline-163251	0
tabnak-178455	khabaronline-163349	0
tabnak-178455	fardanews-155408	0
tabnak-178455	tabnak-178108	0
tabnak-178455	tabnak-178197	0
tabnak-178455	khabaronline-163484	0
tabnak-178455	khabaronline-163492	0
tabnak-178455	fardanews-155531	0
tabnak-178455	tabnak-178375	0
tabnak-178455	tabnak-178407	0
fardanews-155579	khabaronline-162897	44.009
fardanews-155579	fardanews-155106	52.2828
fardanews-155579	khabaronline-162916	40.1568
fardanews-155579	khabaronline-162929	43.451
fardanews-155579	tabnak-177436	-nan
fardanews-155579	khabaronline-162959	44.8767
fardanews-155579	tabnak-177460	-nan
fardanews-155579	fardanews-155142	47.7414
fardanews-155579	tabnak-177524	47.9172
fardanews-155579	khabaronline-163052	52.5352
fardanews-155579	khabaronline-163060	42.0119
fardanews-155579	fardanews-155177	40.9029
fardanews-155579	tabnak-177588	-nan
fardanews-155579	tabnak-177586	55.5053
fardanews-155579	fardanews-155186	45.8157
fardanews-155579	tabnak-177629	-nan
fardanews-155579	khabaronline-163088	44.8534
fardanews-155579	tabnak-177677	-nan
fardanews-155579	tabnak-177685	44.8224
fardanews-155579	khabaronline-163115	54.8814
fardanews-155579	khabaronline-163113	46.5434
fardanews-155579	khabaronline-163123	39.5006
fardanews-155579	khabaronline-163158	42.9182
fardanews-155579	fardanews-155267	48.2281
fardanews-155579	tabnak-177862	-nan
fardanews-155579	khabaronline-163251	-nan
fardanews-155579	khabaronline-163349	49.715
fardanews-155579	fardanews-155408	47.5566
fardanews-155579	tabnak-178108	54.7291
fardanews-155579	tabnak-178197	-nan
fardanews-155579	khabaronline-163484	56.275
fardanews-155579	khabaronline-163492	55.7363
fardanews-155579	fardanews-155531	49.9224
fardanews-155579	tabnak-178375	-nan
fardanews-155579	tabnak-178407	-nan
fardanews-155579	tabnak-178455	-nan
khabaronline-163619	khabaronline-162897	37.3799
khabaronline-163619	fardanews-155106	44.2705
khabaronline-163619	khabaronline-162916	35.5247
khabaronline-163619	khabaronline-162929	29.7221
khabaronline-163619	tabnak-177436	-nan
khabaronline-163619	khabaronline-162959	36.5353
khabaronline-163619	tabnak-177460	-nan
khabaronline-163619	fardanews-155142	43.2649
khabaronline-163619	tabnak-177524	42.3267
khabaronline-163619	khabaronline-163052	40.2816
khabaronline-163619	khabaronline-163060	34.8929
khabaronline-163619	fardanews-155177	36.2399
khabaronline-163619	tabnak-177588	-nan
khabaronline-163619	tabnak-177586	48.3489
