theta,true-positive,false-alarm,miss-detection,true-negative,p-miss,p-fa,costDet
0.76,16,2,27,59,0.627906976744186,0.03278688524590164,0.015771254288982083
0.761,16,2,27,59,0.627906976744186,0.03278688524590164,0.015771254288982083
0.762,16,2,27,59,0.627906976744186,0.03278688524590164,0.015771254288982083
0.763,16,2,27,59,0.627906976744186,0.03278688524590164,0.015771254288982083
0.764,16,2,27,59,0.627906976744186,0.03278688524590164,0.015771254288982083
0.765,16,2,27,59,0.627906976744186,0.03278688524590164,0.015771254288982083
0.766,16,2,27,59,0.627906976744186,0.03278688524590164,0.015771254288982083
0.767,16,2,27,59,0.627906976744186,0.03278688524590164,0.015771254288982083
0.768,16,2,27,59,0.627906976744186,0.03278688524590164,0.015771254288982083
0.769,16,2,27,59,0.627906976744186,0.03278688524590164,0.015771254288982083
0.77,16,2,27,59,0.627906976744186,0.03278688524590164,0.015771254288982083
0.771,16,2,27,59,0.627906976744186,0.03278688524590164,0.015771254288982083
0.772,16,2,27,59,0.627906976744186,0.03278688524590164,0.015771254288982083
0.773,16,2,27,59,0.627906976744186,0.03278688524590164,0.015771254288982083
0.774,16,2,27,59,0.627906976744186,0.03278688524590164,0.015771254288982083
0.775,16,2,27,59,0.627906976744186,0.03278688524590164,0.015771254288982083
0.776,16,2,27,59,0.627906976744186,0.03278688524590164,0.015771254288982083
0.777,16,2,27,59,0.627906976744186,0.03278688524590164,0.015771254288982083
0.778,16,2,27,59,0.627906976744186,0.03278688524590164,0.015771254288982083
0.779,16,2,27,59,0.627906976744186,0.03278688524590164,0.015771254288982083
0.78,16,2,27,59,0.627906976744186,0.03278688524590164,0.015771254288982083
0.781,16,2,27,59,0.627906976744186,0.03278688524590164,0.015771254288982083
0.782,16,2,27,59,0.627906976744186,0.03278688524590164,0.015771254288982083
0.783,16,2,27,59,0.627906976744186,0.03278688524590164,0.015771254288982083
0.784,15,2,28,59,0.6511627906976745,0.03278688524590164,0.01623637056805185
0.785,15,2,28,59,0.6511627906976745,0.03278688524590164,0.01623637056805185
0.786,15,2,28,59,0.6511627906976745,0.03278688524590164,0.01623637056805185
0.787,15,2,28,59,0.6511627906976745,0.03278688524590164,0.01623637056805185
0.788,14,2,29,59,0.6744186046511628,0.03278688524590164,0.016701486847121617
0.789,14,2,29,59,0.6744186046511628,0.03278688524590164,0.016701486847121617
0.79,14,2,29,59,0.6744186046511628,0.03278688524590164,0.016701486847121617
0.791,14,2,29,59,0.6744186046511628,0.03278688524590164,0.016701486847121617
0.792,14,2,29,59,0.6744186046511628,0.03278688524590164,0.016701486847121617
0.793,13,2,30,59,0.6976744186046512,0.03278688524590164,0.017166603126191383
0.794,13,2,30,59,0.6976744186046512,0.03278688524590164,0.017166603126191383
0.795,13,2,30,59,0.6976744186046512,0.03278688524590164,0.017166603126191383
0.796,12,2,31,59,0.7209302325581395,0.03278688524590164,0.01763171940526115
0.797,11,2,32,59,0.7441860465116279,0.03278688524590164,0.01809683568433092
0.798,11,2,32,59,0.7441860465116279,0.03278688524590164,0.01809683568433092
0.799,11,2,32,59,0.7441860465116279,0.03278688524590164,0.01809683568433092
0.8,10,2,33,59,0.7674418604651163,0.03278688524590164,0.018561951963400686
0.801,9,2,34,59,0.7906976744186046,0.03278688524590164,0.01902706824247045
0.802,9,2,34,59,0.7906976744186046,0.03278688524590164,0.01902706824247045
0.803,8,2,35,59,0.813953488372093,0.03278688524590164,0.01949218452154022
0.804,8,2,35,59,0.813953488372093,0.03278688524590164,0.01949218452154022
0.805,8,2,35,59,0.813953488372093,0.03278688524590164,0.01949218452154022
0.806,8,1,35,60,0.813953488372093,0.01639344262295082,0.017885627144491042
0.807,8,1,35,60,0.813953488372093,0.01639344262295082,0.017885627144491042
0.808,8,1,35,60,0.813953488372093,0.01639344262295082,0.017885627144491042
0.809,8,1,35,60,0.813953488372093,0.01639344262295082,0.017885627144491042
0.81,8,1,35,60,0.813953488372093,0.01639344262295082,0.017885627144491042
0.811,8,1,35,60,0.813953488372093,0.01639344262295082,0.017885627144491042
0.812,8,1,35,60,0.813953488372093,0.01639344262295082,0.017885627144491042
0.813,7,1,36,60,0.8372093023255814,0.01639344262295082,0.01835074342356081
0.814,7,1,36,60,0.8372093023255814,0.01639344262295082,0.01835074342356081
0.815,7,1,36,60,0.8372093023255814,0.01639344262295082,0.01835074342356081
0.816,7,1,36,60,0.8372093023255814,0.01639344262295082,0.01835074342356081
0.817,7,1,36,60,0.8372093023255814,0.01639344262295082,0.01835074342356081
0.818,7,1,36,60,0.8372093023255814,0.01639344262295082,0.01835074342356081
0.819,7,1,36,60,0.8372093023255814,0.01639344262295082,0.01835074342356081
0.82,7,1,36,60,0.8372093023255814,0.01639344262295082,0.01835074342356081
0.821,7,1,36,60,0.8372093023255814,0.01639344262295082,0.01835074342356081
0.822,7,1,36,60,0.8372093023255814,0.01639344262295082,0.01835074342356081
0.823,7,1,36,60,0.8372093023255814,0.01639344262295082,0.01835074342356081
0.824,6,1,37,60,0.8604651162790697,0.01639344262295082,0.018815859702630576
0.825,6,1,37,60,0.8604651162790697,0.01639344262295082,0.018815859702630576
0.826,5,1,38,60,0.8837209302325582,0.01639344262295082,0.019280975981700345
0.827,4,1,39,60,0.9069767441860465,0.01639344262295082,0.01974609226077011
0.828,4,1,39,60,0.9069767441860465,0.01639344262295082,0.01974609226077011
0.829,4,1,39,60,0.9069767441860465,0.01639344262295082,0.01974609226077011
0.83,4,1,39,60,0.9069767441860465,0.01639344262295082,0.01974609226077011
0.831,4,1,39,60,0.9069767441860465,0.01639344262295082,0.01974609226077011
0.832,4,1,39,60,0.9069767441860465,0.01639344262295082,0.01974609226077011
0.833,4,1,39,60,0.9069767441860465,0.01639344262295082,0.01974609226077011
0.834,4,0,39,61,0.9069767441860465,0.0,0.01813953488372093
0.835,4,0,39,61,0.9069767441860465,0.0,0.01813953488372093
0.836,4,0,39,61,0.9069767441860465,0.0,0.01813953488372093
0.837,4,0,39,61,0.9069767441860465,0.0,0.01813953488372093
0.838,4,0,39,61,0.9069767441860465,0.0,0.01813953488372093
0.839,4,0,39,61,0.9069767441860465,0.0,0.01813953488372093
0.84,4,0,39,61,0.9069767441860465,0.0,0.01813953488372093
0.841,4,0,39,61,0.9069767441860465,0.0,0.01813953488372093
0.842,4,0,39,61,0.9069767441860465,0.0,0.01813953488372093
0.843,4,0,39,61,0.9069767441860465,0.0,0.01813953488372093
0.844,4,0,39,61,0.9069767441860465,0.0,0.01813953488372093
0.845,4,0,39,61,0.9069767441860465,0.0,0.01813953488372093
0.846,4,0,39,61,0.9069767441860465,0.0,0.01813953488372093
0.847,4,0,39,61,0.9069767441860465,0.0,0.01813953488372093
0.848,4,0,39,61,0.9069767441860465,0.0,0.01813953488372093
0.849,4,0,39,61,0.9069767441860465,0.0,0.01813953488372093
0.85,4,0,39,61,0.9069767441860465,0.0,0.01813953488372093
0.851,4,0,39,61,0.9069767441860465,0.0,0.01813953488372093
0.852,4,0,39,61,0.9069767441860465,0.0,0.01813953488372093
0.853,4,0,39,61,0.9069767441860465,0.0,0.01813953488372093
0.854,4,0,39,61,0.9069767441860465,0.0,0.01813953488372093
0.855,4,0,39,61,0.9069767441860465,0.0,0.01813953488372093
0.856,4,0,39,61,0.9069767441860465,0.0,0.01813953488372093
0.857,4,0,39,61,0.9069767441860465,0.0,0.01813953488372093
0.858,4,0,39,61,0.9069767441860465,0.0,0.01813953488372093
0.859,4,0,39,61,0.9069767441860465,0.0,0.01813953488372093
0.86,4,0,39,61,0.9069767441860465,0.0,0.01813953488372093
0.861,4,0,39,61,0.9069767441860465,0.0,0.01813953488372093
0.862,4,0,39,61,0.9069767441860465,0.0,0.01813953488372093
0.863,4,0,39,61,0.9069767441860465,0.0,0.01813953488372093
0.864,4,0,39,61,0.9069767441860465,0.0,0.01813953488372093
0.865,4,0,39,61,0.9069767441860465,0.0,0.01813953488372093
0.866,4,0,39,61,0.9069767441860465,0.0,0.01813953488372093
0.867,4,0,39,61,0.9069767441860465,0.0,0.01813953488372093
0.868,4,0,39,61,0.9069767441860465,0.0,0.01813953488372093
0.869,4,0,39,61,0.9069767441860465,0.0,0.01813953488372093
0.87,4,0,39,61,0.9069767441860465,0.0,0.01813953488372093
0.871,4,0,39,61,0.9069767441860465,0.0,0.01813953488372093
0.872,4,0,39,61,0.9069767441860465,0.0,0.01813953488372093
0.873,4,0,39,61,0.9069767441860465,0.0,0.01813953488372093
0.874,4,0,39,61,0.9069767441860465,0.0,0.01813953488372093
0.875,4,0,39,61,0.9069767441860465,0.0,0.01813953488372093
0.876,4,0,39,61,0.9069767441860465,0.0,0.01813953488372093
0.877,4,0,39,61,0.9069767441860465,0.0,0.01813953488372093
0.878,4,0,39,61,0.9069767441860465,0.0,0.01813953488372093
0.879,4,0,39,61,0.9069767441860465,0.0,0.01813953488372093
0.88,4,0,39,61,0.9069767441860465,0.0,0.01813953488372093
0.881,4,0,39,61,0.9069767441860465,0.0,0.01813953488372093
0.882,4,0,39,61,0.9069767441860465,0.0,0.01813953488372093
0.883,4,0,39,61,0.9069767441860465,0.0,0.01813953488372093
0.884,4,0,39,61,0.9069767441860465,0.0,0.01813953488372093
0.885,4,0,39,61,0.9069767441860465,0.0,0.01813953488372093
0.886,4,0,39,61,0.9069767441860465,0.0,0.01813953488372093
0.887,4,0,39,61,0.9069767441860465,0.0,0.01813953488372093
0.888,4,0,39,61,0.9069767441860465,0.0,0.01813953488372093
0.889,3,0,40,61,0.9302325581395349,0.0,0.018604651162790697
0.89,2,0,41,61,0.9534883720930233,0.0,0.019069767441860466
0.891,2,0,41,61,0.9534883720930233,0.0,0.019069767441860466
0.892,2,0,41,61,0.9534883720930233,0.0,0.019069767441860466
0.893,2,0,41,61,0.9534883720930233,0.0,0.019069767441860466
0.894,2,0,41,61,0.9534883720930233,0.0,0.019069767441860466
0.895,2,0,41,61,0.9534883720930233,0.0,0.019069767441860466
0.896,2,0,41,61,0.9534883720930233,0.0,0.019069767441860466
0.897,2,0,41,61,0.9534883720930233,0.0,0.019069767441860466
0.898,2,0,41,61,0.9534883720930233,0.0,0.019069767441860466
0.899,2,0,41,61,0.9534883720930233,0.0,0.019069767441860466
0.9,2,0,41,61,0.9534883720930233,0.0,0.019069767441860466
0.901,2,0,41,61,0.9534883720930233,0.0,0.019069767441860466
0.902,2,0,41,61,0.9534883720930233,0.0,0.019069767441860466
0.903,2,0,41,61,0.9534883720930233,0.0,0.019069767441860466
0.904,2,0,41,61,0.9534883720930233,0.0,0.019069767441860466
0.905,2,0,41,61,0.9534883720930233,0.0,0.019069767441860466
0.906,2,0,41,61,0.9534883720930233,0.0,0.019069767441860466
0.907,2,0,41,61,0.9534883720930233,0.0,0.019069767441860466
0.908,2,0,41,61,0.9534883720930233,0.0,0.019069767441860466
0.909,2,0,41,61,0.9534883720930233,0.0,0.019069767441860466
0.91,2,0,41,61,0.9534883720930233,0.0,0.019069767441860466
0.911,1,0,42,61,0.9767441860465116,0.0,0.01953488372093023
0.912,1,0,42,61,0.9767441860465116,0.0,0.01953488372093023
0.913,1,0,42,61,0.9767441860465116,0.0,0.01953488372093023
0.914,1,0,42,61,0.9767441860465116,0.0,0.01953488372093023
0.915,1,0,42,61,0.9767441860465116,0.0,0.01953488372093023
0.916,1,0,42,61,0.9767441860465116,0.0,0.01953488372093023
0.917,1,0,42,61,0.9767441860465116,0.0,0.01953488372093023
0.918,1,0,42,61,0.9767441860465116,0.0,0.01953488372093023
0.919,1,0,42,61,0.9767441860465116,0.0,0.01953488372093023
0.92,1,0,42,61,0.9767441860465116,0.0,0.01953488372093023
0.921,1,0,42,61,0.9767441860465116,0.0,0.01953488372093023
0.922,1,0,42,61,0.9767441860465116,0.0,0.01953488372093023
0.923,1,0,42,61,0.9767441860465116,0.0,0.01953488372093023
0.924,1,0,42,61,0.9767441860465116,0.0,0.01953488372093023
0.925,1,0,42,61,0.9767441860465116,0.0,0.01953488372093023
0.926,1,0,42,61,0.9767441860465116,0.0,0.01953488372093023
0.927,0,0,43,61,1.0,0.0,0.02
0.928,0,0,43,61,1.0,0.0,0.02
0.929,0,0,43,61,1.0,0.0,0.02
0.93,0,0,43,61,1.0,0.0,0.02
0.931,0,0,43,61,1.0,0.0,0.02
0.932,0,0,43,61,1.0,0.0,0.02
0.933,0,0,43,61,1.0,0.0,0.02
0.934,0,0,43,61,1.0,0.0,0.02
0.935,0,0,43,61,1.0,0.0,0.02
0.936,0,0,43,61,1.0,0.0,0.02
0.937,0,0,43,61,1.0,0.0,0.02
0.938,0,0,43,61,1.0,0.0,0.02
0.939,0,0,43,61,1.0,0.0,0.02
0.94,0,0,43,61,1.0,0.0,0.02
0.941,0,0,43,61,1.0,0.0,0.02
0.942,0,0,43,61,1.0,0.0,0.02
0.943,0,0,43,61,1.0,0.0,0.02
0.944,0,0,43,61,1.0,0.0,0.02
0.945,0,0,43,61,1.0,0.0,0.02
0.946,0,0,43,61,1.0,0.0,0.02
0.947,0,0,43,61,1.0,0.0,0.02
0.948,0,0,43,61,1.0,0.0,0.02
0.949,0,0,43,61,1.0,0.0,0.02
0.95,0,0,43,61,1.0,0.0,0.02
0.951,0,0,43,61,1.0,0.0,0.02
0.952,0,0,43,61,1.0,0.0,0.02
0.953,0,0,43,61,1.0,0.0,0.02
0.954,0,0,43,61,1.0,0.0,0.02
0.955,0,0,43,61,1.0,0.0,0.02
0.956,0,0,43,61,1.0,0.0,0.02
0.957,0,0,43,61,1.0,0.0,0.02
0.958,0,0,43,61,1.0,0.0,0.02
0.959,0,0,43,61,1.0,0.0,0.02
0.96,0,0,43,61,1.0,0.0,0.02
0.961,0,0,43,61,1.0,0.0,0.02
0.962,0,0,43,61,1.0,0.0,0.02
0.963,0,0,43,61,1.0,0.0,0.02
0.964,0,0,43,61,1.0,0.0,0.02
0.965,0,0,43,61,1.0,0.0,0.02
0.966,0,0,43,61,1.0,0.0,0.02
0.967,0,0,43,61,1.0,0.0,0.02
0.968,0,0,43,61,1.0,0.0,0.02
0.969,0,0,43,61,1.0,0.0,0.02
0.97,0,0,43,61,1.0,0.0,0.02
0.971,0,0,43,61,1.0,0.0,0.02
0.972,0,0,43,61,1.0,0.0,0.02
0.973,0,0,43,61,1.0,0.0,0.02
0.974,0,0,43,61,1.0,0.0,0.02
0.975,0,0,43,61,1.0,0.0,0.02
0.976,0,0,43,61,1.0,0.0,0.02
0.977,0,0,43,61,1.0,0.0,0.02
0.978,0,0,43,61,1.0,0.0,0.02
0.979,0,0,43,61,1.0,0.0,0.02
0.98,0,0,43,61,1.0,0.0,0.02
0.981,0,0,43,61,1.0,0.0,0.02
0.982,0,0,43,61,1.0,0.0,0.02
0.983,0,0,43,61,1.0,0.0,0.02
0.984,0,0,43,61,1.0,0.0,0.02
0.985,0,0,43,61,1.0,0.0,0.02
0.986,0,0,43,61,1.0,0.0,0.02
0.987,0,0,43,61,1.0,0.0,0.02
0.988,0,0,43,61,1.0,0.0,0.02
0.989,0,0,43,61,1.0,0.0,0.02
0.99,0,0,43,61,1.0,0.0,0.02
0.991,0,0,43,61,1.0,0.0,0.02
0.992,0,0,43,61,1.0,0.0,0.02
0.993,0,0,43,61,1.0,0.0,0.02
0.994,0,0,43,61,1.0,0.0,0.02
0.995,0,0,43,61,1.0,0.0,0.02
0.996,0,0,43,61,1.0,0.0,0.02
0.997,0,0,43,61,1.0,0.0,0.02
0.998,0,0,43,61,1.0,0.0,0.02
0.999,0,0,43,61,1.0,0.0,0.02
1.0,0,0,43,61,1.0,0.0,0.02
