,2013-03-17 21:54,0,0,"آخر سالی یادی از پهلوان روح الله داداشی کنیم (مزار روح الله داداشی ) یادش گرامی باد",,,,"313355280408793088",https://twitter.com/hassangoodness/status/313355280408793088
,2013-02-18 01:25,0,0,"يعنى ميشه واسه سالگذشت روح الله داداشى گوگل به عشق روح الله اپديت كنه ما خر ذوق شيم ..!؟",,,,"303261426397614080",https://twitter.com/MrSavak___/status/303261426397614080
,2013-02-17 13:11,0,0,"روح الله داداشی خوب شد مردی و این روزارو ندیدی #پسته",,,#پسته,"303076593738317824",https://twitter.com/Shahrokh_shin/status/303076593738317824
,2013-02-05 17:33,0,0,"یه عکس از سال های نه چندان دور روح الله داداشی به عشقش این پست رو لایک بارون کنید HamidReza http:// fb.me/2fRqTQJX3",,,,"298793867514359808",https://twitter.com/marjanazadi/status/298793867514359808
,2013-02-04 06:35,0,2,"روح الله داداشى بود ،",,,,"298266019015847936",https://twitter.com/SeminC1009/status/298266019015847936
,2013-01-29 19:49,0,0,"پارس فوتبال: بهدادسلیمی درکنار روح الله داداشی |قوی ترین مردان در کنار هم .. - http:// kh24.ir/1GXG8 https://twitter.com/khabarkhoon/status/296291593932128257/photo/1 pic.twitter.com/Bh97QZPm",,,,"296291593932128257",https://twitter.com/khabarkhoon/status/296291593932128257
,2013-01-28 22:11,0,0,"عکس / بهدادسلیمی و روح الله داداشی - در این عکس خاطره انگیز زنده یاد روح الله داداشی قوی ترین مرد جهان در ورزش پاورل... http:// ow.ly/2uwLKU",,,,"295964796061380609",https://twitter.com/hisystem/status/295964796061380609
,2013-01-28 21:58,0,0,"عکس / بهدادسلیمی و روح الله داداشی : در این عکس خاطره انگیز زنده یاد روح الله داداشی قوی ترین مرد جهان در ورزش پا... http:// bit.ly/TMZCoP",,,,"295961616846049280",https://twitter.com/hisystem/status/295961616846049280
,2013-01-28 17:33,0,0,"بهدادسلیمی دركنار روح الله داداشی /عكس http:// dlvr.it/2sBj72",,,,"295894825155321856",https://twitter.com/nimrooznews/status/295894825155321856
,2013-01-25 02:00,0,2,"تو شناسنامه روح الله ای واسه ی ما داداشی !!",,,,"294572846250864642",https://twitter.com/dmod23/status/294572846250864642
,2013-01-23 14:43,0,0,"امروز 4 بهمن ماه مصادف است با تولد "زنده یاد روح الله داداشی عزیز" که جاشون در میان ما خیلی خالیه... تولدت... http:// fb.me/2b2q0h2yP",,,,"294040215239147520",https://twitter.com/kelachaymusic/status/294040215239147520
,2013-01-22 23:21,0,0,"ما یه آلمانی تو آفیسمون داریم با این که میگن دحتره ولی من بعید میدونم، خیلی خر زوره، به قرعان دور بازوش از روح الله داداشی بیشتره.",,,,"293808035330150401",https://twitter.com/libralekhodi/status/293808035330150401
,2013-01-21 21:04,0,0,"پهلوانان نمیمیرند روحش شاد یادش گرامی جهان پهلوان روح الله داداشی http:// fb.me/zd1VlqF8",,,,"293411288997048320",https://twitter.com/Sambasspersian/status/293411288997048320
,2013-01-20 22:19,0,0,"روی قلبم "یا علی" نوشته با خط درشت پهلوون زنده به عشقه نه به زور دست و مشت (جهان پهلوان روح الله داداشی ... http:// fb.me/HbAIs0Qm",,,,"293067678845919232",https://twitter.com/Milad3433/status/293067678845919232
,2013-01-20 22:16,0,0,"روی قلبم "یا علی" نوشته با خط درشت پهلوون زنده به عشقه نه به زور دست و مشت (جهان پهلوان روح الله داداشی ... http:// fb.me/2aI8A2Nhf",,,,"293067098635243521",https://twitter.com/Milad3433/status/293067098635243521
,2013-01-17 15:12,0,0,"فیلم مستند پهلوان ( روح الله داداشی ) http:// fb.me/1E0A1OSna",,,,"291873131222683648",https://twitter.com/melipoosh/status/291873131222683648
,2013-01-17 08:30,0,0,"ﯾﺎﺩﯼ ﮐﻨﯿﻢ ﺍﺯ ﺯﻧﺪﻩ ﯾﺎﺩ ﺭﻭﺡ ﺍﻟﻠﻪ ﺩﺍﺩﺍﺷﯽ ( ﻗﻮﯾﺘﺮﯾﻦ ﻣﺮﺩ ﺩﻧﯿﺎ ) ﺭﻭﺣﺶ ﺷﺎﺩ ﯾﺎﺩﺵ ﮔﺮﺍﻣﯽ:'( آرمین http:// fb.me/1SFyvlmLa",,,,"291771981513256961",https://twitter.com/MEHRNAZZZZ/status/291771981513256961
,2013-01-16 12:57,0,0,"زنده یاد روح الله داداشی http:// fb.me/1RaaqO6Yi",,,,"291476681468829696",https://twitter.com/AdelSoft/status/291476681468829696
,2013-01-16 11:39,0,0,"آمریکا می خواد حمله کنه . . . . . . آرنولد ديگه پير شده همراهشون نمياد خدا رو شكر.البته ماهم روح الله داداشي رو در تركيب نداريم",,,,"291457195718098944",https://twitter.com/dariushsmd/status/291457195718098944
,2013-01-10 22:16,0,0,"به یارو میگم بچه کجایی؟ میگه " بچه کرج، همونجا که روح الله داداشی رو گایید" چی بگم دیگه",,,,"289443153503735808",https://twitter.com/mortenzit/status/289443153503735808
,2013-01-04 22:50,0,0,"به نامردی کشتنش به عشق روح الله داداشی می خوام این پست لایک بارون بشه ... http:// fb.me/RdfBn4oP",,,,"287277333029744640",https://twitter.com/mansourtabataba/status/287277333029744640
,2013-01-04 12:18,0,0,"به افتخار قهرمانی که با نامردی کشتنش مرحوم روح الله داداشی http:// fb.me/2iFtyapav",,,,"287118215568576512",https://twitter.com/Saeedtarighati/status/287118215568576512
